lang,type,N,avg_ns
C,signed_char,10,5.640000000000
C,signed_char,100,45.050000000000
C,signed_char,1000,410.650000000000
C,signed_char,10000,4035.500000000000
C,signed_char,100000,42310.000000000000
C,signed_char,1000000,426850.000000000000
C,signed_char,10000000,4390500.000000000000
C,signed_char,100000000,49678000.000000000000
C,short,10,4.710000000000
C,short,100,39.900000000000
C,short,1000,376.850000000000
C,short,10000,3863.500000000000
C,short,100000,39910.000000000000
C,short,1000000,422700.000000000000
C,short,10000000,4469000.000000000000
C,short,100000000,58190000.000000000000
C,int,10,4.640000000000
C,int,100,38.300000000000
C,int,1000,384.250000000000
C,int,10000,3972.500000000000
C,int,100000,41740.000000000000
C,int,1000000,498950.000000000000
C,int,10000000,6079000.000000000000
C,int,100000000,72431000.000000000000
C,float,10,7.880000000000
C,float,100,112.420000000000
C,float,1000,1221.100000000000
C,float,10000,12465.000000000000
C,float,100000,125375.000000000000
C,float,1000000,1366100.000000000000
C,float,10000000,13681500.000000000000
C,float,100000000,151156000.000000000000
C,double,10,4.660000000000
C,double,100,77.810000000000
C,double,1000,1200.400000000000
C,double,10000,12436.500000000000
C,double,100000,128750.000000000000
C,double,1000000,1320350.000000000000
C,double,10000000,14802000.000000000000
C,double,100000000,168684000.000000000000
