lang,type,N,avg_ns
C,signed_char,10,3.150000000000
C,signed_char,100,17.220000000000
C,signed_char,1000,173.010000000000
C,signed_char,10000,1739.150000000000
C,signed_char,100000,17242.000000000000
C,signed_char,1000000,185480.000000000000
C,signed_char,10000000,1791950.000000000000
C,signed_char,100000000,18699800.000000000000
C,short,10,2.500000000000
C,short,100,14.040000000000
C,short,1000,135.090000000000
C,short,10000,1315.800000000000
C,short,100000,13292.500000000000
C,short,1000000,136990.000000000000
C,short,10000000,2058150.000000000000
C,short,100000000,18849400.000000000000
C,int,10,2.800000000000
C,int,100,35.350000000000
C,int,1000,261.900000000000
C,int,10000,2226.400000000000
C,int,100000,21697.000000000000
C,int,1000000,243835.000000000000
C,int,10000000,3838550.000000000000
C,int,100000000,37045300.000000000000
C,float,10,3.780000000000
C,float,100,43.450000000000
C,float,1000,432.650000000000
C,float,10000,4330.850000000000
C,float,100000,42755.500000000000
C,float,1000000,442735.000000000000
C,float,10000000,4907350.000000000000
C,float,100000000,48020700.000000000000
C,double,10,2.350000000000
C,double,100,26.670000000000
C,double,1000,400.000000000000
C,double,10000,4318.800000000000
C,double,100000,47725.000000000000
C,double,1000000,495705.000000000000
C,double,10000000,6333800.000000000000
C,double,100000000,60702700.000000000000
