lang,type,N,avg_ns
C,signed_char,10,3.340000000000
C,signed_char,100,30.590000000000
C,signed_char,1000,242.570000000000
C,signed_char,10000,2336.750000000000
C,signed_char,100000,21901.500000000000
C,signed_char,1000000,222725.000000000000
C,signed_char,10000000,2266700.000000000000
C,signed_char,100000000,22238500.000000000000
C,short,10,3.300000000000
C,short,100,31.940000000000
C,short,1000,237.460000000000
C,short,10000,2426.300000000000
C,short,100000,22222.500000000000
C,short,1000000,222400.000000000000
C,short,10000000,2579600.000000000000
C,short,100000000,28719800.000000000000
C,int,10,3.300000000000
C,int,100,30.270000000000
C,int,1000,235.670000000000
C,int,10000,2749.000000000000
C,int,100000,27156.000000000000
C,int,1000000,337935.000000000000
C,int,10000000,4566400.000000000000
C,int,100000000,39954500.000000000000
C,float,10,3.650000000000
C,float,100,36.740000000000
C,float,1000,414.920000000000
C,float,10000,4351.050000000000
C,float,100000,45278.500000000000
C,float,1000000,457080.000000000000
C,float,10000000,4913250.000000000000
C,float,100000000,47797800.000000000000
C,double,10,2.370000000000
C,double,100,26.870000000000
C,double,1000,398.710000000000
C,double,10000,4260.250000000000
C,double,100000,42965.500000000000
C,double,1000000,503110.000000000000
C,double,10000000,6614750.000000000000
C,double,100000000,62395800.000000000000
