lang,type,N,avg_ns
C,signed_char,10,3.060000000000
C,signed_char,100,17.470000000000
C,signed_char,1000,170.630000000000
C,signed_char,10000,1721.000000000000
C,signed_char,100000,17533.000000000000
C,signed_char,1000000,180270.000000000000
C,signed_char,10000000,1873200.000000000000
C,signed_char,100000000,17833200.000000000000
C,short,10,2.350000000000
C,short,100,13.260000000000
C,short,1000,135.250000000000
C,short,10000,1280.050000000000
C,short,100000,24984.500000000000
C,short,1000000,162375.000000000000
C,short,10000000,1946850.000000000000
C,short,100000000,18835300.000000000000
C,int,10,2.760000000000
C,int,100,27.410000000000
C,int,1000,232.880000000000
C,int,10000,2316.850000000000
C,int,100000,22238.500000000000
C,int,1000000,245715.000000000000
C,int,10000000,3925200.000000000000
C,int,100000000,37318300.000000000000
C,float,10,3.770000000000
C,float,100,43.870000000000
C,float,1000,433.860000000000
C,float,10000,4372.850000000000
C,float,100000,43193.000000000000
C,float,1000000,446510.000000000000
C,float,10000000,4920300.000000000000
C,float,100000000,48668400.000000000000
C,double,10,2.380000000000
C,double,100,25.590000000000
C,double,1000,401.620000000000
C,double,10000,4266.000000000000
C,double,100000,47031.000000000000
C,double,1000000,491820.000000000000
C,double,10000000,6680250.000000000000
C,double,100000000,62394400.000000000000
