lang,type,N,avg_ns
C,signed_char,10,3.230000000000
C,signed_char,100,29.520000000000
C,signed_char,1000,226.520000000000
C,signed_char,10000,2269.300000000000
C,signed_char,100000,21559.500000000000
C,signed_char,1000000,216070.000000000000
C,signed_char,10000000,2149150.000000000000
C,signed_char,100000000,22695800.000000000000
C,short,10,2.950000000000
C,short,100,33.600000000000
C,short,1000,264.170000000000
C,short,10000,2340.150000000000
C,short,100000,21469.500000000000
C,short,1000000,225990.000000000000
C,short,10000000,2512550.000000000000
C,short,100000000,25568300.000000000000
C,int,10,3.210000000000
C,int,100,30.280000000000
C,int,1000,234.660000000000
C,int,10000,2231.850000000000
C,int,100000,21830.000000000000
C,int,1000000,238235.000000000000
C,int,10000000,3638900.000000000000
C,int,100000000,37177900.000000000000
C,float,10,3.700000000000
C,float,100,36.380000000000
C,float,1000,413.800000000000
C,float,10000,4310.900000000000
C,float,100000,42983.000000000000
C,float,1000000,449040.000000000000
C,float,10000000,4823650.000000000000
C,float,100000000,49135900.000000000000
C,double,10,2.450000000000
C,double,100,26.460000000000
C,double,1000,400.770000000000
C,double,10000,4248.200000000000
C,double,100000,46730.500000000000
C,double,1000000,534190.000000000000
C,double,10000000,7046100.000000000000
C,double,100000000,63213700.000000000000
