lang,type,N,avg_ns
C,signed_char,10,3.090000000000
C,signed_char,100,27.290000000000
C,signed_char,1000,219.320000000000
C,signed_char,10000,2236.250000000000
C,signed_char,100000,20836.000000000000
C,signed_char,1000000,212010.000000000000
C,signed_char,10000000,2491300.000000000000
C,signed_char,100000000,21449100.000000000000
C,short,10,3.280000000000
C,short,100,35.730000000000
C,short,1000,259.030000000000
C,short,10000,2377.800000000000
C,short,100000,21753.500000000000
C,short,1000000,228820.000000000000
C,short,10000000,3742000.000000000000
C,short,100000000,25811000.000000000000
C,int,10,3.370000000000
C,int,100,29.280000000000
C,int,1000,233.590000000000
C,int,10000,2234.100000000000
C,int,100000,21889.000000000000
C,int,1000000,244305.000000000000
C,int,10000000,3620350.000000000000
C,int,100000000,38062800.000000000000
C,float,10,3.730000000000
C,float,100,39.290000000000
C,float,1000,439.180000000000
C,float,10000,4295.250000000000
C,float,100000,43967.000000000000
C,float,1000000,449135.000000000000
C,float,10000000,4927150.000000000000
C,float,100000000,46449300.000000000000
C,double,10,2.370000000000
C,double,100,26.470000000000
C,double,1000,406.030000000000
C,double,10000,4258.500000000000
C,double,100000,44404.500000000000
C,double,1000000,472670.000000000000
C,double,10000000,6379200.000000000000
C,double,100000000,61564400.000000000000
