lang,type,N,avg_ns
C,signed_char,10,3.060000000000
C,signed_char,100,17.250000000000
C,signed_char,1000,166.930000000000
C,signed_char,10000,1658.800000000000
C,signed_char,100000,16882.000000000000
C,signed_char,1000000,182320.000000000000
C,signed_char,10000000,1777500.000000000000
C,signed_char,100000000,18016400.000000000000
C,short,10,2.350000000000
C,short,100,13.410000000000
C,short,1000,132.330000000000
C,short,10000,1286.500000000000
C,short,100000,16231.000000000000
C,short,1000000,137180.000000000000
C,short,10000000,1921400.000000000000
C,short,100000000,19145200.000000000000
C,int,10,2.870000000000
C,int,100,29.370000000000
C,int,1000,252.020000000000
C,int,10000,2313.050000000000
C,int,100000,22056.000000000000
C,int,1000000,241020.000000000000
C,int,10000000,3970800.000000000000
C,int,100000000,39712200.000000000000
C,float,10,3.820000000000
C,float,100,43.310000000000
C,float,1000,439.000000000000
C,float,10000,4169.500000000000
C,float,100000,43392.000000000000
C,float,1000000,449960.000000000000
C,float,10000000,5145950.000000000000
C,float,100000000,55118600.000000000000
C,double,10,2.370000000000
C,double,100,29.090000000000
C,double,1000,402.210000000000
C,double,10000,4324.050000000000
C,double,100000,44856.000000000000
C,double,1000000,490685.000000000000
C,double,10000000,6394950.000000000000
C,double,100000000,67994200.000000000000
