lang,type,N,avg_ns
C,signed_char,10,4.890000000000
C,signed_char,100,43.700000000000
C,signed_char,1000,370.750000000000
C,signed_char,10000,4202.500000000000
C,signed_char,100000,38925.000000000000
C,signed_char,1000000,508550.000000000000
C,signed_char,10000000,5427500.000000000000
C,signed_char,100000000,49325000.000000000000
C,short,10,4.470000000000
C,short,100,38.020000000000
C,short,1000,374.300000000000
C,short,10000,3853.500000000000
C,short,100000,40945.000000000000
C,short,1000000,429200.000000000000
C,short,10000000,5803500.000000000000
C,short,100000000,60498000.000000000000
C,int,10,5.790000000000
C,int,100,46.720000000000
C,int,1000,481.550000000000
C,int,10000,6641.500000000000
C,int,100000,55505.000000000000
C,int,1000000,576050.000000000000
C,int,10000000,8097000.000000000000
C,int,100000000,354670000.000000000000
C,float,10,9.520000000000
C,float,100,115.820000000000
C,float,1000,1368.150000000000
C,float,10000,14213.000000000000
C,float,100000,135020.000000000000
C,float,1000000,1576050.000000000000
C,float,10000000,15226000.000000000000
C,float,100000000,166011000.000000000000
C,double,10,3.660000000000
C,double,100,78.960000000000
C,double,1000,1272.400000000000
C,double,10000,13166.000000000000
C,double,100000,142820.000000000000
C,double,1000000,1512450.000000000000
C,double,10000000,19064500.000000000000
C,double,100000000,189428000.000000000000
