lang,type,N,avg_ns
C,signed_char,10,8.140000000000
C,signed_char,100,65.030000000000
C,signed_char,1000,604.750000000000
C,signed_char,10000,5914.000000000000
C,signed_char,100000,58665.000000000000
C,signed_char,1000000,629100.000000000000
C,signed_char,10000000,7054000.000000000000
C,signed_char,100000000,76945000.000000000000
C,short,10,5.890000000000
C,short,100,72.350000000000
C,short,1000,635.100000000000
C,short,10000,6297.000000000000
C,short,100000,81935.000000000000
C,short,1000000,745400.000000000000
C,short,10000000,8964500.000000000000
C,short,100000000,81263000.000000000000
C,int,10,8.130000000000
C,int,100,68.460000000000
C,int,1000,597.150000000000
C,int,10000,5953.000000000000
C,int,100000,61120.000000000000
C,int,1000000,705450.000000000000
C,int,10000000,23421500.000000000000
C,int,100000000,103473000.000000000000
C,float,10,8.480000000000
C,float,100,119.360000000000
C,float,1000,1275.800000000000
C,float,10000,12973.500000000000
C,float,100000,130435.000000000000
C,float,1000000,1414000.000000000000
C,float,10000000,14876000.000000000000
C,float,100000000,193529000.000000000000
C,double,10,8.740000000000
C,double,100,86.750000000000
C,double,1000,1262.400000000000
C,double,10000,13533.000000000000
C,double,100000,137520.000000000000
C,double,1000000,1544150.000000000000
C,double,10000000,17892000.000000000000
C,double,100000000,241246000.000000000000
