lang,type,N,avg_ns
C,signed_char,10,4.280000000000
C,signed_char,100,41.010000000000
C,signed_char,1000,395.500000000000
C,signed_char,10000,3993.000000000000
C,signed_char,100000,41390.000000000000
C,signed_char,1000000,490250.000000000000
C,signed_char,10000000,4485500.000000000000
C,signed_char,100000000,49696000.000000000000
C,short,10,4.740000000000
C,short,100,40.820000000000
C,short,1000,365.250000000000
C,short,10000,3969.500000000000
C,short,100000,42040.000000000000
C,short,1000000,485850.000000000000
C,short,10000000,5152000.000000000000
C,short,100000000,56416000.000000000000
C,int,10,4.220000000000
C,int,100,38.100000000000
C,int,1000,376.700000000000
C,int,10000,4063.500000000000
C,int,100000,41315.000000000000
C,int,1000000,549000.000000000000
C,int,10000000,7439000.000000000000
C,int,100000000,81505000.000000000000
C,float,10,7.840000000000
C,float,100,124.380000000000
C,float,1000,1320.450000000000
C,float,10000,15430.000000000000
C,float,100000,258580.000000000000
C,float,1000000,1724350.000000000000
C,float,10000000,17606000.000000000000
C,float,100000000,163068000.000000000000
C,double,10,3.860000000000
C,double,100,77.220000000000
C,double,1000,1249.600000000000
C,double,10000,12738.500000000000
C,double,100000,163260.000000000000
C,double,1000000,1456750.000000000000
C,double,10000000,17657500.000000000000
C,double,100000000,185940000.000000000000
