lang,type,N,avg_ns
C,signed_char,10,4.250000000000
C,signed_char,100,39.190000000000
C,signed_char,1000,378.800000000000
C,signed_char,10000,3992.000000000000
C,signed_char,100000,39770.000000000000
C,signed_char,1000000,422450.000000000000
C,signed_char,10000000,4621500.000000000000
C,signed_char,100000000,53793000.000000000000
C,short,10,4.530000000000
C,short,100,39.340000000000
C,short,1000,378.100000000000
C,short,10000,3893.000000000000
C,short,100000,43530.000000000000
C,short,1000000,409200.000000000000
C,short,10000000,5267500.000000000000
C,short,100000000,60235000.000000000000
C,int,10,4.280000000000
C,int,100,37.030000000000
C,int,1000,400.100000000000
C,int,10000,3745.500000000000
C,int,100000,41675.000000000000
C,int,1000000,664900.000000000000
C,int,10000000,6497500.000000000000
C,int,100000000,82777000.000000000000
C,float,10,7.420000000000
C,float,100,112.090000000000
C,float,1000,1254.850000000000
C,float,10000,12949.500000000000
C,float,100000,134300.000000000000
C,float,1000000,1505350.000000000000
C,float,10000000,14674500.000000000000
C,float,100000000,166398000.000000000000
C,double,10,3.620000000000
C,double,100,76.230000000000
C,double,1000,1226.400000000000
C,double,10000,12720.000000000000
C,double,100000,134855.000000000000
C,double,1000000,1451500.000000000000
C,double,10000000,17530000.000000000000
C,double,100000000,181172000.000000000000
