lang,type,N,avg_ns
C,signed_char,10,4.180000000000
C,signed_char,100,41.630000000000
C,signed_char,1000,375.850000000000
C,signed_char,10000,4327.500000000000
C,signed_char,100000,40145.000000000000
C,signed_char,1000000,428250.000000000000
C,signed_char,10000000,4495500.000000000000
C,signed_char,100000000,60311000.000000000000
C,short,10,4.260000000000
C,short,100,44.380000000000
C,short,1000,399.550000000000
C,short,10000,3953.500000000000
C,short,100000,48010.000000000000
C,short,1000000,520050.000000000000
C,short,10000000,6260000.000000000000
C,short,100000000,60313000.000000000000
C,int,10,4.620000000000
C,int,100,45.230000000000
C,int,1000,452.850000000000
C,int,10000,3804.000000000000
C,int,100000,47640.000000000000
C,int,1000000,602450.000000000000
C,int,10000000,6919500.000000000000
C,int,100000000,79579000.000000000000
C,float,10,8.220000000000
C,float,100,114.670000000000
C,float,1000,1240.150000000000
C,float,10000,12936.000000000000
C,float,100000,127465.000000000000
C,float,1000000,1400100.000000000000
C,float,10000000,13976500.000000000000
C,float,100000000,157574000.000000000000
C,double,10,3.480000000000
C,double,100,74.430000000000
C,double,1000,1217.900000000000
C,double,10000,12629.500000000000
C,double,100000,132130.000000000000
C,double,1000000,1337150.000000000000
C,double,10000000,16012000.000000000000
C,double,100000000,172704000.000000000000
